Date,Open,High,Low,Close,Volume
2019 Oct 02 07:05 Wed,210.353405434,210.411597164,210.353405434,210.411597164,650
2019 Oct 02 09:05 Wed,209.684200539,209.684200539,209.509625349,209.509625349,555
2019 Oct 02 09:35 Wed,209.635707431,209.781186756,209.005297022,209.139719918,211752
2019 Oct 02 09:40 Wed,209.121680482,210.081844027,209.117704047,209.74724158,65352
2019 Oct 02 09:45 Wed,209.742392269,210.169131622,209.742392269,209.989707122,57538
2019 Oct 02 09:50 Wed,209.989707122,210.052748162,209.567817079,209.703597782,78768
2019 Oct 02 09:55 Wed,209.655104674,209.839378486,209.499926727,209.592063633,61496
2019 Oct 02 10:00 Wed,209.616310187,209.693802174,208.791927345,209.276858429,129335
2019 Oct 02 10:05 Wed,209.17017359,209.626008809,208.877954119,209.548419836,71047
2019 Oct 02 10:10 Wed,209.587214322,210.149734379,209.587214322,210.110939892,79348
2019 Oct 02 10:15 Wed,210.072145406,210.363104056,209.984857811,210.343706813,60686
2019 Oct 02 10:20 Wed,210.343706813,210.828637896,210.275816461,210.600720287,67602
2019 Oct 02 10:25 Wed,210.634665463,211.37176071,210.557076489,211.206884141,82055
2019 Oct 02 10:30 Wed,211.284473115,211.982773875,211.206884141,211.72091109,91383
2019 Oct 02 10:35 Wed,211.701513847,212.074910781,211.42995244,211.808198685,115295
2019 Oct 02 10:40 Wed,211.808198685,212.351321499,211.691815225,212.196143552,125547
2019 Oct 02 10:45 Wed,212.171896998,212.399814607,212.099157335,212.283431147,53699
2019 Oct 02 10:50 Wed,212.283431147,212.30282839,211.594829008,211.790741166,104044
2019 Oct 02 10:55 Wed,211.711212468,212.205745187,211.497842791,212.170345218,89511
2019 Oct 02 11:00 Wed,212.108855957,212.390115985,211.72091109,211.827595928,80460
2019 Oct 02 11:05 Wed,211.793650752,212.157349065,211.730609712,212.089458713,40867
2019 Oct 02 11:10 Wed,212.07006147,212.390115985,212.031266983,212.264033904,37806
2019 Oct 02 11:15 Wed,212.292159906,212.370718742,211.991308662,212.36102012,133784
2019 Oct 02 11:20 Wed,212.336773566,212.722099805,212.264033904,212.642280149,116903
2019 Oct 02 11:25 Wed,212.59378704,212.748964987,212.370718742,212.632581527,55961
2019 Oct 02 11:30 Wed,212.59378704,212.681074635,212.155506327,212.167047687,59645
2019 Oct 02 11:35 Wed,212.205842174,212.380417364,211.536637278,211.866390415,63146
2019 Oct 02 11:40 Wed,211.885787658,212.01186974,211.391254939,211.914883523,49524
2019 Oct 02 11:45 Wed,211.885787658,212.099157335,211.507541413,211.585130387,54279
2019 Oct 02 11:50 Wed,211.565733143,211.701513847,211.109897925,211.35226648,58083
2019 Oct 02 11:55 Wed,211.265075871,211.42995244,210.967134214,211.170999241,38811
2019 Oct 02 12:00 Wed,211.168089655,211.216582763,210.828637896,210.945021356,28488
2019 Oct 02 12:05 Wed,210.954719978,210.954719978,210.488507234,210.537679246,32951
2019 Oct 02 12:10 Wed,210.523131313,210.896528248,210.484336827,210.729808941,34220
2019 Oct 02 12:15 Wed,210.741350301,210.741350301,210.382501299,210.576473733,21639
2019 Oct 02 12:20 Wed,210.498884759,210.547377868,210.251569907,210.295213704,23605
2019 Oct 02 12:25 Wed,210.324309569,210.324309569,209.975159189,210.013953676,46352
2019 Oct 02 12:30 Wed,210.034999685,210.101241271,209.713296404,210.067296095,29035
2019 Oct 02 12:35 Wed,210.04537721,210.460090273,210.022779421,210.266117839,35412
2019 Oct 02 12:40 Wed,210.207926109,210.363104056,209.994556432,210.169131622,65149
2019 Oct 02 12:45 Wed,210.246720596,210.256419218,210.003091219,210.072145406,24144
2019 Oct 02 12:50 Wed,210.062446784,210.062446784,209.713296404,209.790885377,29627
2019 Oct 02 12:55 Wed,209.752090891,209.984857811,209.655104674,209.800099068,14993
2019 Oct 02 13:00 Wed,209.732693647,210.086596352,209.674501917,210.013953676,29093
2019 Oct 02 13:05 Wed,209.965460567,209.965460567,209.727844336,209.771488134,19551
2019 Oct 02 13:10 Wed,209.720182425,210.188528866,209.635707431,210.149734379,39596
2019 Oct 02 13:15 Wed,210.159433001,210.586172354,210.130337136,210.334008191,99155
2019 Oct 02 13:20 Wed,210.334008191,210.421295786,210.198227487,210.198227487,41925
2019 Oct 02 13:25 Wed,210.207926109,210.295213704,209.994556432,210.072145406,33865
2019 Oct 02 13:30 Wed,210.062446784,210.300063015,210.033350919,210.207926109,20690
2019 Oct 02 13:35 Wed,210.188528866,210.217624731,209.887871594,209.948584966,22942
2019 Oct 02 13:40 Wed,209.92181677,210.081844027,209.781186756,209.849077107,30593
2019 Oct 02 13:45 Wed,209.819981242,209.994556432,209.742392269,209.839378486,20074
2019 Oct 02 13:50 Wed,209.810282621,209.810282621,209.354447402,209.398576131,20900
2019 Oct 02 13:55 Wed,209.393241889,209.393241889,209.17017359,209.300135121,20344
2019 Oct 02 14:00 Wed,209.301104983,209.480529484,209.28655705,209.437079659,26543
2019 Oct 02 14:05 Wed,209.40294051,209.470830862,209.05379013,209.427187065,37943
2019 Oct 02 14:10 Wed,209.393241889,209.441734997,209.189570834,209.28655705,27820
2019 Oct 02 14:15 Wed,209.325351537,209.451433619,209.179872212,209.238063942,33917
2019 Oct 02 14:20 Wed,209.335050159,209.441734997,209.179872212,209.248538453,21958
2019 Oct 02 14:25 Wed,209.233214631,209.393241889,209.17017359,209.335050159,39986
2019 Oct 02 14:30 Wed,209.354447402,209.40294051,209.218666699,209.247762564,37011
2019 Oct 02 14:35 Wed,209.267159807,209.31322826,209.092584617,209.213817388,73200
2019 Oct 02 14:40 Wed,209.213817388,209.364146024,209.213817388,209.34474878,36759
2019 Oct 02 14:45 Wed,209.325351537,209.373844645,209.17017359,209.238063942,22080
2019 Oct 02 14:50 Wed,209.265317069,209.693899161,209.247762564,209.626008809,35409
2019 Oct 02 14:55 Wed,209.596912944,209.713296404,209.475680173,209.529022592,22433
2019 Oct 02 15:00 Wed,209.522330543,209.713296404,209.490228105,209.693899161,24394
2019 Oct 02 15:05 Wed,209.732693647,209.866340654,209.674501917,209.771488134,39480
2019 Oct 02 15:10 Wed,209.800583999,209.905232127,209.684200539,209.718145715,29348
2019 Oct 02 15:15 Wed,209.742392269,210.198227487,209.713296404,210.033350919,33485
2019 Oct 02 15:20 Wed,210.062446784,210.062446784,209.739967614,209.902419527,37618
2019 Oct 02 15:25 Wed,209.868474351,210.140035757,209.790885377,209.941214013,32673
2019 Oct 02 15:30 Wed,209.941214013,210.081844027,209.878172972,210.004255054,34635
2019 Oct 02 15:35 Wed,210.013953676,210.207926109,209.878172972,210.169131622,50512
2019 Oct 02 15:40 Wed,210.140035757,210.343706813,210.101241271,210.237021974,55641
2019 Oct 02 15:45 Wed,210.207926109,210.372414733,210.081844027,210.178830244,55992
2019 Oct 02 15:50 Wed,210.140035757,210.198227487,209.897570216,210.009104365,76317
2019 Oct 02 15:55 Wed,209.984857811,210.256419218,209.810282621,210.091542649,113012
2019 Oct 02 16:00 Wed,210.043049541,210.295213704,209.975159189,210.198227487,233396
2019 Oct 02 16:05 Wed,210.217624731,210.217624731,210.217624731,210.217624731,130201
2019 Oct 02 16:10 Wed,210.198227487,210.217624731,210.198227487,210.217624731,500
2019 Oct 02 16:15 Wed,210.217624731,210.217624731,210.217624731,210.217624731,317
2019 Oct 02 16:40 Wed,208.083927963,208.083927963,208.083927963,208.083927963,800
2019 Oct 02 16:50 Wed,210.217624731,210.217624731,210.217624731,210.217624731,202
2019 Oct 02 17:10 Wed,209.800583999,209.800583999,209.800583999,209.800583999,495
2019 Oct 02 17:15 Wed,209.800583999,209.800583999,209.800583999,209.800583999,700
2019 Oct 02 19:40 Wed,210.120638514,210.120638514,210.120638514,210.120638514,100
2019 Oct 03 09:05 Thu,209.916967459,209.916967459,209.916967459,209.916967459,284
2019 Oct 03 09:25 Thu,209.946063324,209.946063324,209.946063324,209.946063324,100
2019 Oct 03 09:30 Thu,209.199269455,209.199269455,208.4136811,208.53006456,1900
2019 Oct 03 09:35 Thu,209.131379104,209.839378486,208.549461803,209.626008809,103399
2019 Oct 03 09:40 Thu,209.722995026,209.771488134,208.788532828,208.889398493,41632
2019 Oct 03 09:45 Thu,208.791927345,209.28655705,208.214859356,208.617352155,46669
2019 Oct 03 09:50 Thu,208.694941128,209.312258398,208.627050777,209.150776347,99212
2019 Oct 03 09:55 Thu,209.199269455,209.606611566,209.05379013,209.05379013,57160
2019 Oct 03 10:00 Thu,209.01586852,209.073187374,208.210010045,208.345790748,45017
2019 Oct 03 10:05 Thu,208.29729764,208.345790748,206.629134712,207.516073664,73605
2019 Oct 03 10:10 Thu,207.637791366,207.65718861,206.900696119,207.511709284,57247
2019 Oct 03 10:15 Thu,207.550503771,207.812366556,207.133463039,207.380777892,63965
2019 Oct 03 10:20 Thu,207.317736851,207.558165682,206.900696119,207.356628324,26312
2019 Oct 03 10:25 Thu,207.415207999,208.161516936,207.415207999,207.686284475,102144
2019 Oct 03 10:30 Thu,207.650496561,208.433078343,207.550503771,208.054832098,26856
2019 Oct 03 10:35 Thu,207.996640368,208.316694883,207.880256908,208.210010045,36715
2019 Oct 03 10:40 Thu,208.142119693,208.47187283,207.676585853,207.841462421,28497
2019 Oct 03 10:45 Thu,207.852712822,207.866484865,207.579599636,207.77357207,19630
2019 Oct 03 10:50 Thu,207.807517245,207.988784484,207.511709284,207.732352928,39807
2019 Oct 03 10:55 Thu,207.792969313,208.016037611,207.511709284,207.647489988,30633
2019 Oct 03 11:00 Thu,207.754174826,208.259473015,207.59899688,208.20448183,25941
2019 Oct 03 11:05 Thu,208.151818315,208.87921494,208.00633899,208.685242507,45491
2019 Oct 03 11:10 Thu,208.694941128,209.073187374,208.515516627,208.694941128,99322
2019 Oct 03 11:15 Thu,208.64644802,208.884064251,208.442776965,208.487972542,36822
2019 Oct 03 11:20 Thu,208.481571452,208.701536191,208.347924445,208.581952186,49734
2019 Oct 03 11:25 Thu,208.64644802,208.956803914,208.607653533,208.627050777,31713
2019 Oct 03 11:30 Thu,208.724036993,208.830721832,208.442776965,208.539763182,15001
2019 Oct 03 11:35 Thu,208.510667317,208.743434237,208.452475587,208.617352155,19396
2019 Oct 03 11:40 Thu,208.58825629,208.636749398,208.200311423,208.220290584,22752
2019 Oct 03 11:45 Thu,208.257145346,208.442776965,208.190612801,208.442776965,14359
2019 Oct 03 11:50 Thu,208.452475587,208.452475587,208.18091418,208.29729764,16373
2019 Oct 03 11:55 Thu,208.336092127,208.440158337,208.229407288,208.433078343,19976
2019 Oct 03 12:00 Thu,208.448596138,208.539763182,208.345790748,208.345790748,22715
2019 Oct 03 12:05 Thu,208.433078343,208.685242507,208.433078343,208.477498031,12640
2019 Oct 03 12:10 Thu,208.520365938,208.753132858,208.462174208,208.500968695,19286
2019 Oct 03 12:15 Thu,208.486420762,208.568859047,208.462174208,208.549461803,15734
2019 Oct 03 12:20 Thu,208.53006456,208.578557668,208.433078343,208.462174208,97547
2019 Oct 03 12:25 Thu,208.462174208,208.539763182,208.462174208,208.47187283,40155
2019 Oct 03 12:30 Thu,208.491270073,208.816173899,208.462174208,208.753132858,27095
2019 Oct 03 12:35 Thu,208.724036993,208.898612184,208.719187683,208.719187683,25302
2019 Oct 03 12:40 Thu,208.743434237,208.782228723,208.665845263,208.772045171,15720
2019 Oct 03 12:45 Thu,208.724036993,208.724036993,208.568859047,208.656146642,40077
2019 Oct 03 12:50 Thu,208.656146642,208.82102321,208.64644802,208.694359211,18470
2019 Oct 03 12:55 Thu,208.724036993,208.82102321,208.462174208,208.491270073,19207
2019 Oct 03 13:00 Thu,208.520365938,208.772530102,208.509018551,208.733735615,13803
2019 Oct 03 13:05 Thu,208.738584926,208.9955984,208.607653533,208.9955984,55052
2019 Oct 03 13:10 Thu,208.976201157,209.179872212,208.706676461,208.738584926,58375
2019 Oct 03 13:15 Thu,208.728886304,208.782131737,208.568859047,208.680393196,15227
2019 Oct 03 13:20 Thu,208.627050777,208.753132858,208.539763182,208.719187683,9949
2019 Oct 03 13:25 Thu,208.656146642,208.656146642,208.47187283,208.64644802,17336
2019 Oct 03 13:30 Thu,208.724036993,208.782228723,208.636749398,208.670694574,13031
2019 Oct 03 13:35 Thu,208.670694574,208.718799738,208.481571452,208.597954912,14809
2019 Oct 03 13:40 Thu,208.564009736,208.564009736,208.447626276,208.486420762,45244
2019 Oct 03 13:45 Thu,208.510667317,208.733735615,208.500968695,208.636749398,19725
2019 Oct 03 13:50 Thu,208.614636541,208.985899779,208.597954912,208.985899779,19518
2019 Oct 03 13:55 Thu,209.005297022,209.044770412,208.898612184,208.908310805,20471
2019 Oct 03 14:00 Thu,208.939249408,209.034101928,208.788629814,208.801625967,13837
2019 Oct 03 14:05 Thu,208.840420453,208.840420453,208.491270073,208.549461803,26446
2019 Oct 03 14:10 Thu,208.549461803,208.568859047,208.452475587,208.452475587,40359
2019 Oct 03 14:15 Thu,208.481571452,208.559160425,208.462174208,208.544612492,19126
2019 Oct 03 14:20 Thu,208.58825629,208.58825629,208.47187283,208.520365938,15088
2019 Oct 03 14:25 Thu,208.520365938,208.617352155,208.481571452,208.603871071,12360
2019 Oct 03 14:30 Thu,208.593105601,208.593105601,208.433078343,208.481571452,20115
2019 Oct 03 14:35 Thu,208.485935831,208.485935831,208.365187992,208.403982478,21259
2019 Oct 03 14:40 Thu,208.384585235,208.4136811,208.277900397,208.29729764,20614
2019 Oct 03 14:45 Thu,208.311845572,208.403982478,208.277900397,208.306996262,17997
2019 Oct 03 14:50 Thu,208.302825854,208.47187283,208.277900397,208.452475587,21783
2019 Oct 03 14:55 Thu,208.452475587,208.520365938,208.394283857,208.394283857,22778
2019 Oct 03 15:00 Thu,208.336092127,208.403982478,208.287599018,208.306996262,24396
2019 Oct 03 15:05 Thu,208.307966124,208.345790748,208.142119693,208.173155282,29967
2019 Oct 03 15:10 Thu,208.200311423,208.316694883,208.161516936,208.316694883,23871
2019 Oct 03 15:15 Thu,208.277900397,208.386234001,208.234256599,208.277900397,30239
2019 Oct 03 15:20 Thu,208.250356311,208.394283857,208.219708666,208.277900397,61815
2019 Oct 03 15:25 Thu,208.311845572,208.423379722,208.263352464,208.263352464,21433
2019 Oct 03 15:30 Thu,208.248804532,208.287599018,208.045133476,208.190612801,53519
2019 Oct 03 15:35 Thu,208.18091418,208.389434546,208.035434855,208.316694883,89631
2019 Oct 03 15:40 Thu,208.29729764,208.4136811,208.29729764,208.374886613,31911
2019 Oct 03 15:45 Thu,208.365187992,208.491270073,208.35548937,208.408831789,43695
2019 Oct 03 15:50 Thu,208.403982478,208.403982478,208.142119693,208.23910591,97841
2019 Oct 03 15:55 Thu,208.229407288,208.724036993,208.18091418,208.636749398,134372
2019 Oct 03 16:00 Thu,208.656146642,208.9955984,208.656146642,208.888913562,152191
2019 Oct 03 16:05 Thu,208.869516318,208.869516318,208.869516318,208.869516318,132794
2019 Oct 03 16:10 Thu,208.869516318,208.869516318,208.869516318,208.869516318,664
2019 Oct 03 16:20 Thu,208.869516318,208.869516318,208.869516318,208.869516318,100
2019 Oct 03 16:50 Thu,208.869516318,208.869516318,208.869516318,208.869516318,676
2019 Oct 03 18:05 Thu,208.908310805,208.908310805,208.908310805,208.908310805,200
2019 Oct 03 18:20 Thu,209.28655705,209.28655705,209.044091509,209.044091509,200
2019 Oct 03 19:05 Thu,208.869516318,208.869516318,208.869516318,208.869516318,100
2019 Oct 03 19:30 Thu,208.811324588,208.811324588,208.811324588,208.811324588,131
2019 Oct 04 08:15 Fri,208.365187992,208.365187992,208.365187992,208.365187992,102
2019 Oct 04 08:20 Fri,208.365187992,208.365187992,208.365187992,208.365187992,100
2019 Oct 04 08:25 Fri,208.035434855,208.035434855,208.035434855,208.035434855,118
2019 Oct 04 08:50 Fri,208.87921494,208.87921494,208.869516318,208.869516318,466
2019 Oct 04 09:05 Fri,209.044091509,209.044091509,209.044091509,209.044091509,791
2019 Oct 04 09:20 Fri,209.22836532,209.22836532,209.044091509,209.044091509,284
2019 Oct 04 09:25 Fri,209.044091509,209.044091509,209.044091509,209.044091509,100
2019 Oct 04 09:30 Fri,209.22836532,210.401898543,209.22836532,210.266117839,3827
2019 Oct 04 09:35 Fri,210.304912326,211.95367801,209.490228105,211.95367801,215807
2019 Oct 04 09:40 Fri,211.832445239,212.01186974,211.13899379,211.594829008,55227
2019 Oct 04 09:45 Fri,211.483294859,211.483294859,210.896528248,211.030175254,67056
2019 Oct 04 09:50 Fri,210.983815843,211.100199303,209.916967459,210.382501299,36491
2019 Oct 04 09:55 Fri,210.411597164,210.692857193,209.878172972,210.634665463,30108
2019 Oct 04 10:00 Fri,210.421295786,210.421295786,209.916967459,210.169131622,19908
2019 Oct 04 10:05 Fri,210.295213704,210.945021356,210.110939892,210.751048923,52641
2019 Oct 04 10:10 Fri,210.85724883,210.85724883,210.484336827,210.547377868,36902
2019 Oct 04 10:15 Fri,210.547377868,210.692857193,210.256419218,210.285515083,20241
2019 Oct 04 10:20 Fri,210.388320472,210.518282003,210.081844027,210.363104056,26199
2019 Oct 04 10:25 Fri,210.416446475,210.556106627,210.205113509,210.256419218,27468
2019 Oct 04 10:30 Fri,210.256419218,210.314610948,209.790885377,209.946063324,46669
2019 Oct 04 10:35 Fri,209.883022283,210.013953676,209.664803296,209.752090891,17585
2019 Oct 04 10:40 Fri,209.714266266,210.022876408,209.548419836,209.548419836,18486
2019 Oct 04 10:45 Fri,209.548419836,209.558118457,209.092584617,209.102283239,32478
2019 Oct 04 10:50 Fri,209.05379013,209.096076121,208.654206917,208.845269764,22963
2019 Oct 04 10:55 Fri,208.879117954,209.567817079,208.879117954,209.548419836,24129
2019 Oct 04 11:00 Fri,209.485281808,209.782156618,209.335050159,209.335050159,31720
2019 Oct 04 11:05 Fri,209.441734997,209.868474351,209.296255672,209.57266639,23326
2019 Oct 04 11:10 Fri,209.650255363,210.162924505,209.529022592,209.965460567,44675
2019 Oct 04 11:15 Fri,210.043049541,210.304912326,210.022682435,210.227323353,19170
2019 Oct 04 11:20 Fri,210.266117839,210.304912326,209.936364702,210.033350919,36966
2019 Oct 04 11:25 Fri,210.043049541,210.363104056,209.928605805,210.314610948,33082
2019 Oct 04 11:30 Fri,210.246720596,210.450391651,210.222474042,210.353405434,32370
2019 Oct 04 11:35 Fri,210.376682126,211.042007573,210.376682126,210.993514465,121521
2019 Oct 04 11:40 Fri,211.003213086,211.210472631,210.896528248,211.148692411,27417
2019 Oct 04 11:45 Fri,211.148692411,211.284473115,210.799542031,210.842700898,25811
2019 Oct 04 11:50 Fri,210.831644469,210.983815843,210.799542031,210.983815843,20172
2019 Oct 04 11:55 Fri,211.003213086,211.114747235,210.9644186,211.095349992,23771
2019 Oct 04 12:00 Fri,211.119596546,211.323267601,210.90622687,210.978966532,22177
2019 Oct 04 12:05 Fri,211.071103438,211.420253818,211.071103438,211.332966223,55420
2019 Oct 04 12:10 Fri,211.362062088,211.381459331,211.231130696,211.332966223,26127
2019 Oct 04 12:15 Fri,211.339852244,211.381459331,211.109897925,211.13899379,30138
2019 Oct 04 12:20 Fri,211.090500681,211.109897925,210.847356236,210.915925491,23458
2019 Oct 04 12:25 Fri,210.915925491,211.25537725,210.915925491,211.25537725,32630
2019 Oct 04 12:30 Fri,211.249364104,211.332966223,211.216582763,211.216582763,25328
2019 Oct 04 12:35 Fri,211.25537725,211.410555196,211.226281385,211.226281385,30561
2019 Oct 04 12:40 Fri,211.209502769,211.391157953,211.209502769,211.254892319,18379
2019 Oct 04 12:45 Fri,211.284473115,211.362062088,211.245678628,211.303870358,18917
2019 Oct 04 12:50 Fri,211.332966223,211.400856575,211.332966223,211.377870841,19825
2019 Oct 04 12:55 Fri,211.362062088,211.42995244,211.19718552,211.200870996,36981
2019 Oct 04 13:00 Fri,211.226281385,211.400856575,211.148692411,211.400856575,23798
2019 Oct 04 13:05 Fri,211.42995244,211.459048305,211.299021047,211.400856575,18039
2019 Oct 04 13:10 Fri,211.42995244,211.484264721,211.328116912,211.332966223,23383
2019 Oct 04 13:15 Fri,211.326565133,211.585130387,211.326565133,211.556034522,14842
2019 Oct 04 13:20 Fri,211.565733143,211.638181847,211.507541413,211.638181847,124394
2019 Oct 04 13:25 Fri,211.633623495,211.633623495,211.465255423,211.465255423,24972
2019 Oct 04 13:30 Fri,211.468746926,211.556034522,211.434801751,211.556034522,16331
2019 Oct 04 13:35 Fri,211.5463359,211.730609712,211.5463359,211.72091109,20395
2019 Oct 04 13:40 Fri,211.72091109,211.764554887,211.60452763,211.60452763,23004
2019 Oct 04 13:45 Fri,211.60452763,211.905184902,211.60452763,211.905184902,32404
2019 Oct 04 13:50 Fri,211.89548628,212.040965605,211.83729455,211.914883523,28662
2019 Oct 04 13:55 Fri,211.934280767,211.982773875,211.682116603,211.759705577,29403
2019 Oct 04 14:00 Fri,211.750006955,211.788801442,211.439651061,211.565733143,25724
2019 Oct 04 14:05 Fri,211.565733143,211.575431765,211.278653942,211.386308642,25502
2019 Oct 04 14:10 Fri,211.400856575,211.483294859,211.381459331,211.42995244,22384
2019 Oct 04 14:15 Fri,211.420253818,211.468746926,211.168089655,211.303870358,29265
2019 Oct 04 14:20 Fri,211.31356898,211.556034522,211.303870358,211.536637278,32408
2019 Oct 04 14:25 Fri,211.536637278,211.79626938,211.48814417,211.764554887,102440
2019 Oct 04 14:30 Fri,211.769404198,211.973075253,211.750006955,211.947664865,41619
2019 Oct 04 14:35 Fri,211.924582145,212.157349065,211.924582145,212.118554578,38819
2019 Oct 04 14:40 Fri,212.108855957,212.268883214,212.089458713,212.264033904,24602
2019 Oct 04 14:45 Fri,212.254335282,212.331924255,212.254335282,212.331051379,48558
2019 Oct 04 14:50 Fri,212.317376323,212.428910472,212.24463666,212.24463666,62093
2019 Oct 04 14:55 Fri,212.24463666,212.312527012,211.934280767,212.167047687,105447
2019 Oct 04 15:00 Fri,212.167047687,212.380417364,212.133102511,212.24463666,37674
2019 Oct 04 15:05 Fri,212.273732525,212.356170809,212.205842174,212.31155715,37425
2019 Oct 04 15:10 Fri,212.278581836,212.409513229,212.268883214,212.399814607,37702
2019 Oct 04 15:15 Fri,212.399814607,212.516198067,212.380417364,212.496800824,33317
2019 Oct 04 15:20 Fri,212.487102202,212.661677392,212.40485789,212.642280149,30755
2019 Oct 04 15:25 Fri,212.622882905,212.65197877,212.496800824,212.525896689,36507
2019 Oct 04 15:30 Fri,212.545293932,212.671376014,212.41921185,212.622882905,47526
2019 Oct 04 15:35 Fri,212.584088419,212.76351292,212.545293932,212.76351292,53968
2019 Oct 04 15:40 Fri,212.76836223,212.862438861,212.613184284,212.839550114,54929
2019 Oct 04 15:45 Fri,212.841101893,212.855649825,212.632581527,212.82655396,62162
2019 Oct 04 15:50 Fri,212.82655396,213.020526394,212.739266365,212.972033286,68655
2019 Oct 04 15:55 Fri,212.981731907,213.039923637,212.787759474,212.933238799,108399
2019 Oct 04 16:00 Fri,212.962334664,213.233896071,212.933238799,213.195101584,228307
2019 Oct 04 16:05 Fri,213.175704341,213.175704341,213.175704341,213.175704341,87576
2019 Oct 04 16:10 Fri,213.175704341,213.175704341,213.175704341,213.175704341,4884
2019 Oct 04 16:35 Fri,213.050592121,213.175704341,213.050592121,213.175704341,256
2019 Oct 04 16:45 Fri,213.175704341,213.175704341,213.175704341,213.175704341,186
2019 Oct 04 16:50 Fri,213.175704341,213.175704341,213.175704341,213.175704341,3187
2019 Oct 04 17:10 Fri,213.127211232,213.127211232,213.127211232,213.127211232,100
2019 Oct 04 19:50 Fri,212.836252582,212.836252582,212.836252582,212.836252582,100
2019 Oct 07 09:25 Mon,212.836252582,212.836252582,212.681074635,212.681074635,410
2019 Oct 07 09:35 Mon,212.448307715,213.069019502,212.390115985,212.778060852,109412
2019 Oct 07 09:40 Mon,212.76836223,213.195101584,212.603485662,212.899293623,58888
2019 Oct 07 09:45 Mon,212.942937421,213.553950586,212.884745691,213.369676774,50134
2019 Oct 07 09:50 Mon,213.544251964,213.631539559,212.836252582,213.233896071,80689
2019 Oct 07 09:55 Mon,213.253293314,213.413320572,213.030225016,213.359396235,17611
2019 Oct 07 10:00 Mon,213.369676774,213.369676774,212.942937421,213.05447157,24916
2019 Oct 07 10:05 Mon,213.078718124,213.593520962,212.923540177,213.563649208,25692
2019 Oct 07 10:10 Mon,213.486060234,214.135867886,213.486060234,214.106772021,31607
2019 Oct 07 10:15 Mon,214.126169264,214.126169264,213.272690557,213.272690557,23104
2019 Oct 07 10:20 Mon,213.238745382,213.282389179,212.884745691,213.136909854,33089
2019 Oct 07 10:25 Mon,213.204800206,213.835210614,213.175704341,213.835210614,36003
2019 Oct 07 10:30 Mon,213.835210614,214.019484426,213.786717506,213.903100966,31572
2019 Oct 07 10:35 Mon,213.864306479,214.116470643,213.757621641,213.951594074,41656
2019 Oct 07 10:40 Mon,213.951594074,214.44622378,213.883703723,214.145566508,88154
2019 Oct 07 10:45 Mon,214.150415819,214.426826536,214.097073399,214.116470643,18089
2019 Oct 07 10:50 Mon,214.145566508,214.252251346,214.029183048,214.155265129,40503
2019 Oct 07 10:55 Mon,214.194059616,214.368634806,214.145566508,214.232854103,18998
2019 Oct 07 11:00 Mon,214.261949968,214.601401726,214.174662373,214.349237563,50358
2019 Oct 07 11:05 Mon,214.281347211,214.863264512,214.261949968,214.85356589,36002
2019 Oct 07 11:10 Mon,214.863264512,215.290003865,214.775976916,215.02814108,65076
2019 Oct 07 11:15 Mon,215.062086256,215.115428675,214.426826536,214.489867577,43368
2019 Oct 07 11:20 Mon,214.489867577,214.785675538,214.455922401,214.601401726,63383
2019 Oct 07 11:25 Mon,214.572305861,214.931154863,214.552908618,214.596552416,42749
2019 Oct 07 11:30 Mon,214.591703105,214.921456242,214.582004483,214.582004483,32617
2019 Oct 07 11:35 Mon,214.659593456,214.778886503,214.417127915,214.717785186,32151
2019 Oct 07 11:40 Mon,214.698387943,214.824470025,214.455922401,214.814771403,51460
2019 Oct 07 11:45 Mon,214.805072781,215.231812135,214.775976916,215.193017648,39994
2019 Oct 07 11:50 Mon,215.20271627,215.328798352,214.872963133,215.328798352,41343
2019 Oct 07 11:55 Mon,215.334617525,215.474277677,215.222113513,215.454880433,31642
2019 Oct 07 12:00 Mon,215.416085947,215.416085947,215.231812135,215.37729146,27526
2019 Oct 07 12:05 Mon,215.362743528,215.522770785,215.076634188,215.154223162,33943
2019 Oct 07 12:10 Mon,215.173620405,215.273031277,214.814771403,214.834168646,29862
2019 Oct 07 12:15 Mon,214.863264512,215.231812135,214.829319336,215.231812135,23849
2019 Oct 07 12:20 Mon,215.251209378,215.697345975,215.208438457,215.697345975,32333
2019 Oct 07 12:25 Mon,215.707044597,215.774934949,215.309401108,215.430633879,20914
2019 Oct 07 12:30 Mon,215.43548319,215.452455778,215.125127297,215.183319027,41526
2019 Oct 07 12:35 Mon,215.183319027,215.299702487,215.096031432,215.270606622,17416
2019 Oct 07 12:40 Mon,215.251209378,215.328798352,215.163921783,215.251209378,18212
2019 Oct 07 12:45 Mon,215.251209378,215.302709059,215.173620405,215.231812135,25732
2019 Oct 07 12:50 Mon,215.241510757,215.309401108,215.183319027,215.212414892,21432
2019 Oct 07 12:55 Mon,215.188168338,215.260908,215.037839702,215.134825918,20635
2019 Oct 07 13:00 Mon,215.154223162,215.166346439,214.996717546,215.076634188,56022
2019 Oct 07 13:05 Mon,215.076634188,215.299702487,215.057236945,215.241510757,26169
2019 Oct 07 13:10 Mon,215.212414892,215.212414892,214.717785186,214.785675538,37187
2019 Oct 07 13:15 Mon,214.751730362,214.858415201,214.640196213,214.649894835,18113
2019 Oct 07 13:20 Mon,214.640196213,214.649894835,214.455922401,214.494522916,41350
2019 Oct 07 13:25 Mon,214.533511375,214.785675538,214.495395792,214.785675538,20242
