Date,Open,High,Low,Close,Volume
2019 Nov 15 13:45 Fri,161.013923753,161.060605281,160.998705576,161.04193267,23514
2019 Nov 15 13:50 Fri,161.023260059,161.027928212,160.957905921,161.004587448,11901
2019 Nov 15 13:55 Fri,161.013923753,161.051268975,161.004587448,161.032596364,7681
2019 Nov 15 14:00 Fri,161.033436632,161.04193267,160.948569615,160.985914837,19826
2019 Nov 15 14:05 Fri,160.976578532,161.023260059,160.920560699,160.969109487,13525
2019 Nov 15 14:10 Fri,160.981246684,161.051268975,160.981246684,161.032596364,13066
2019 Nov 15 14:15 Fri,161.036797702,161.051268975,160.99058299,161.045480466,15479
2019 Nov 15 14:20 Fri,161.032596364,161.060605281,160.948569615,160.948569615,41626
2019 Nov 15 14:25 Fri,160.958652825,160.995251143,160.929897004,160.943901463,23343
2019 Nov 15 14:30 Fri,160.93923331,160.976578532,160.799188728,160.799188728,26968
2019 Nov 15 14:35 Fri,160.794520575,160.836440587,160.752507201,160.799188728,13479
2019 Nov 15 14:40 Fri,160.827197645,160.845870255,160.73383459,160.79956218,10990
2019 Nov 15 14:45 Fri,160.780516117,160.967242226,160.780516117,160.967242226,9208
2019 Nov 15 14:50 Fri,161.009255601,161.069941586,161.009255601,161.047347727,13426
2019 Nov 15 14:55 Fri,161.04193267,161.060605281,161.023260059,161.032596364,24520
2019 Nov 15 15:00 Fri,161.037264517,161.163304641,161.032596364,161.153968335,26422
2019 Nov 15 15:05 Fri,161.153968335,161.181977252,161.088614197,161.135295724,23278
2019 Nov 15 15:10 Fri,161.133895278,161.133895278,160.864542866,160.864542866,16339
2019 Nov 15 15:15 Fri,160.873879172,160.873879172,160.743170895,160.775847965,25969
2019 Nov 15 15:20 Fri,160.789852423,160.789852423,160.514431412,160.514431412,27471
2019 Nov 15 15:25 Fri,160.500426954,160.635523294,160.416400205,160.547108481,38714
2019 Nov 15 15:30 Fri,160.584453703,160.645139688,160.337975239,160.416400205,32292
2019 Nov 15 15:35 Fri,160.435072816,160.481754343,160.360382372,160.379054983,23386
2019 Nov 15 15:40 Fri,160.388391288,160.472418037,160.313700845,160.318368998,27523
2019 Nov 15 15:45 Fri,160.32303715,160.531703577,160.32303715,160.379054983,52784
2019 Nov 15 15:50 Fri,160.369718678,160.47708619,160.32303715,160.332373456,52789
2019 Nov 15 15:55 Fri,160.341709761,160.463081732,160.341709761,160.444409121,107115
