user_names,id,replyCount,retweetCount,likeCount,quoteCount,conversationId,retweetedTweet,inReplyToTweetId,results,result_counts,final_score
11_arrasca,1.438575688894894e+18,0.0,0.0,0.0,0.0,1.438165329465725e+18,0.0,1.438165329465725e+18,0.0,1,0.0
123456789xdyfj,1.438753612809769e+18,0.0,0.0,3.0,0.0,1.4379090806228419e+18,0.0,1.437909080622842e+18,0.0,1,0.0
123Mai_SCM,1.4386758138853048e+18,0.0,0.0,0.0,0.0,1.438320959547605e+18,0.0,1.438320959547605e+18,0.0,1,0.0
1253567q,1.4389363005692068e+18,0.0,0.0,0.0,0.0,1.4389363005692068e+18,0.0,0.0,0.0,1,0.0
13Morph33,1.4389797458327101e+18,0.0,0.0,0.0,0.0,1.4389772904200356e+18,0.0,1.4389772904200356e+18,0.0,1,0.0
13ishal_Kashyap,1.43967999503992e+18,1.0,0.0,0.0,0.0,1.43967999503992e+18,0.0,0.0,0.0,1,0.0
13luv4taylor,1.4390357007505613e+18,0.0,0.0,0.0,0.0,1.4390357007505613e+18,0.0,0.0,0.0,1,0.0
13thpower,5.755930204515598e+18,0.0,0.0,0.0,0.0,5.751408753783407e+18,0.0,0.0,0.0,4,0.0
1410gg1410,1.4396378897391165e+18,0.0,0.0,0.0,0.0,1.4396377477619139e+18,0.0,1.439637747761914e+18,0.0,1,0.0
143kjwoo,1.438735478874796e+18,1.0,0.0,1.0,0.0,1.4386798119923917e+18,0.0,1.4386798119923917e+18,1.0,1,100.0
1508_min,1.4387756135533527e+18,0.0,0.0,0.0,0.0,1.438762789955412e+18,0.0,1.438762789955412e+18,0.0,1,0.0
15minofPham,1.4389056159051366e+18,0.0,0.0,0.0,0.0,1.4389056159051366e+18,0.0,0.0,0.0,1,0.0
15minslate,1.4390416807039918e+18,0.0,0.0,0.0,0.0,1.4390416807039918e+18,0.0,0.0,0.0,1,0.0
15x_1,1.4385802313888604e+18,3.0,0.0,9.0,0.0,1.438569901430612e+18,0.0,1.438569901430612e+18,0.0,1,0.0
183Jeremy,2.878605048968868e+18,0.0,0.0,3.0,0.0,2.878596900061147e+18,0.0,1.4392950757046108e+18,0.0,2,0.0
1938kalel,2.878506718770856e+18,1.0,0.0,1.0,0.0,2.8784741044879483e+18,0.0,1.4388735191152763e+18,0.0,2,0.0
1973GJWEcon,1.4395034316816794e+18,0.0,0.0,0.0,0.0,1.4395034316816794e+18,0.0,0.0,0.0,1,0.0
1989stan,1.4388516963698483e+18,0.0,0.0,0.0,0.0,1.4388516963698483e+18,0.0,0.0,0.0,1,0.0
1993xDesigns,1.4396176136848753e+18,0.0,0.0,0.0,0.0,1.4396176136848753e+18,0.0,0.0,0.0,1,0.0
1998design,1.4388432929976689e+18,0.0,0.0,0.0,0.0,1.4388432929976689e+18,0.0,0.0,0.0,1,0.0
1Adhughes,1.4391911239400284e+18,0.0,0.0,0.0,0.0,1.4389393631534367e+18,0.0,1.4390704311436206e+18,0.0,1,0.0
1CoolNate,1.4390930840552284e+18,1.0,0.0,0.0,0.0,1.4389581832932188e+18,0.0,1.4389581832932188e+18,0.0,1,0.0
1DannyStewart,1.438632062924243e+18,0.0,0.0,1.0,0.0,1.438632062924243e+18,0.0,0.0,0.0,1,0.0
1EdHunxho,1.4387080453207613e+18,0.0,0.0,0.0,0.0,1.437431755229827e+18,0.0,1.437431755229827e+18,0.0,1,0.0
1FreedomCoach,1.438683980954542e+18,0.0,0.0,0.0,0.0,1.438683980954542e+18,0.0,0.0,0.0,1,0.0
1GoddRich,1.439260863941288e+18,1.0,0.0,2.0,0.0,1.43926028105037e+18,0.0,1.43926028105037e+18,0.0,1,0.0
1M2sJcjaGjfp40t,1.4387504182685327e+18,0.0,0.0,3.0,0.0,1.4387446779440742e+18,0.0,1.4387446779440742e+18,0.0,1,0.0
1Maverick85,1.438788211233407e+18,0.0,0.0,0.0,0.0,1.438788211233407e+18,0.0,0.0,0.0,1,0.0
1MoodyMara,1.4392428227381207e+18,0.0,0.0,0.0,0.0,1.4392428227381207e+18,0.0,0.0,0.0,1,0.0
1Pik6sso,1.439258875027329e+18,0.0,0.0,0.0,0.0,1.439258875027329e+18,0.0,0.0,0.0,1,0.0
1PissedOffZesta,1.4396465575701586e+18,0.0,0.0,0.0,0.0,1.4396465575701586e+18,0.0,0.0,0.0,1,0.0
1Politicus,1.439206235794985e+18,1.0,0.0,0.0,0.0,1.4378549112833065e+18,0.0,1.4388437723900232e+18,0.0,1,0.0
1Psyop,1.4397365032239964e+18,0.0,0.0,0.0,0.0,1.4389254938232873e+18,0.0,1.4389254938232873e+18,0.0,1,0.0
1TibetanMastiff,1.4390617814697124e+18,0.0,0.0,0.0,0.0,1.4390617814697124e+18,0.0,0.0,0.0,1,0.0
1_3_Marine,1.4387173110960865e+18,0.0,0.0,1.0,0.0,1.438511055626408e+18,0.0,1.438511055626408e+18,0.0,1,0.0
1apinoff1,1.438760310983254e+18,0.0,0.0,0.0,0.0,1.4387446779440742e+18,0.0,1.4387446779440742e+18,0.0,1,0.0
1chkn,1.4396681849368125e+18,1.0,0.0,1.0,0.0,1.439652687281365e+18,0.0,1.439652687281365e+18,0.0,1,0.0
1gstzai,1.4390464663587144e+18,0.0,0.0,0.0,0.0,1.438165329465725e+18,0.0,1.4384624128820677e+18,0.0,1,0.0
1hopeonelife,1.439234253800235e+18,0.0,0.0,0.0,0.0,1.439234253800235e+18,0.0,0.0,0.0,1,0.0
1igottimetoday,1.4396713451517624e+18,0.0,0.0,0.0,0.0,1.4396493117810033e+18,0.0,1.4396493117810033e+18,0.0,1,0.0
1imtiyazmughal,1.4392855659044905e+18,0.0,0.0,0.0,0.0,1.438484721109926e+18,0.0,1.438484721109926e+18,0.0,1,0.0
1kjay96,1.4386300107310449e+18,0.0,0.0,0.0,0.0,1.4386300107310449e+18,0.0,0.0,0.0,1,0.0
1li1v1nti,1.438744491607855e+18,0.0,0.0,0.0,0.0,1.438744491607855e+18,0.0,0.0,0.0,1,0.0
1montra2,1.4396566388609638e+18,1.0,0.0,12.0,0.0,1.4396493117810033e+18,0.0,1.4396493117810033e+18,0.0,1,0.0
1obog13n,1.4386305314371052e+18,0.0,0.0,0.0,0.0,1.4386305314371052e+18,0.0,0.0,0.0,1,0.0
