user_names,id,replyCount,retweetCount,likeCount,quoteCount,conversationId,retweetedTweet,inReplyToTweetId,results,result_counts,final_score
007_Investing,1.4298987239838597e+18,0.0,0.0,1.0,0.0,1.4298987239838597e+18,0.0,0.0,0.0,1,0.0
007mindset,1.2777131900755063e+19,1.0,2.0,8.0,0.0,1.2777131900755063e+19,0.0,0.0,1.0,9,11.11111111111111
0905sunshine,1.4132197434363167e+18,0.0,0.0,0.0,0.0,1.4132197434363167e+18,0.0,0.0,0.0,1,0.0
0xKDTradingETH,2.849187469502337e+18,0.0,0.0,0.0,0.0,2.849187469502337e+18,0.0,0.0,0.0,2,0.0
0xKnightz,1.414905067371696e+18,0.0,0.0,0.0,0.0,1.414905067371696e+18,0.0,0.0,0.0,1,0.0
100_uhmillion,5.713535052925202e+18,0.0,1.0,16.0,4.0,5.713535052925202e+18,0.0,0.0,0.0,4,0.0
10TrillionUSDT,2.292563009273851e+19,1.0,22.0,15.0,3.0,2.292563009273851e+19,0.0,0.0,0.0,16,0.0
15minofPham,5.397835613283117e+19,9.0,9.0,39.0,0.0,5.397835613283117e+19,0.0,0.0,3.0,38,7.894736842105263
160kmferrari,2.869709406376456e+18,0.0,0.0,0.0,0.0,2.869709406376456e+18,0.0,0.0,0.0,2,0.0
17296Jay18416,4.241222615521759e+18,0.0,0.0,12.0,0.0,4.241222615521759e+18,0.0,0.0,0.0,3,0.0
1991Wolfpack,1.2754019761248113e+19,6.0,4.0,21.0,0.0,1.2753528991291105e+19,0.0,1.1342350238183133e+19,1.0,9,11.11111111111111
1DannyStewart,2.849008146371666e+18,0.0,1.0,2.0,0.0,2.849008146371666e+18,0.0,0.0,0.0,2,0.0
1GGBEACH,1.4168446387664732e+18,0.0,2.0,4.0,0.0,1.4098725407602196e+18,0.0,1.4100442748723937e+18,0.0,1,0.0
1SOUL4JAH,1.4244343676825969e+18,0.0,0.0,0.0,0.0,1.424433086020866e+18,0.0,1.424433086020866e+18,0.0,1,0.0
1Scott_Peters,4.245434110409257e+18,12.0,0.0,9.0,0.0,4.2433160614596403e+18,0.0,2.8297670853802066e+18,0.0,3,0.0
1Sweza,2.8528051031876977e+18,1.0,0.0,0.0,0.0,2.8528051031876977e+18,0.0,0.0,0.0,2,0.0
1speculator,4.281552346346877e+18,0.0,0.0,0.0,3.0,4.281552346346877e+18,0.0,0.0,0.0,3,0.0
1stsmartercheat,7.102745804014596e+18,1.0,5.0,0.0,1.0,7.102745804014596e+18,0.0,0.0,0.0,5,0.0
2021Deals,9.947636902878257e+18,2.0,4.0,14.0,0.0,9.947636902878257e+18,0.0,0.0,1.0,7,14.285714285714285
21JorgeMorales,1.429805603690623e+18,0.0,0.0,0.0,0.0,1.429805603690623e+18,0.0,0.0,0.0,1,0.0
247WallSt,5.732322357555233e+18,1.0,1.0,0.0,0.0,5.732322357555233e+18,0.0,0.0,0.0,4,0.0
25k_Trading,2.845182477053219e+18,1.0,0.0,0.0,0.0,2.845182477053219e+18,0.0,0.0,0.0,2,0.0
2929brad,1.4302285242297016e+18,1.0,0.0,0.0,0.0,1.430227857951789e+18,0.0,1.430227857951789e+18,0.0,1,0.0
305JCR,2.8677477058716877e+18,0.0,1.0,0.0,0.0,2.867721546811392e+18,0.0,2.867721546811392e+18,0.0,2,0.0
30daygrowth,2.860516549522776e+18,1.0,0.0,1.0,0.0,2.860516549522776e+18,0.0,0.0,1.0,2,50.0
316Crypto,1.4382291641133466e+18,2.0,0.0,1.0,0.0,1.4375494640430162e+18,0.0,1.438228649761706e+18,0.0,1,0.0
32Trades,1.4156748597328814e+18,0.0,0.0,0.0,0.0,1.4156748597328814e+18,0.0,0.0,0.0,1,0.0
360tradingview,1.4175830386035548e+18,0.0,1.0,5.0,0.0,1.4175830386035548e+18,0.0,0.0,0.0,1,0.0
361Capital,1.4204941139300393e+18,0.0,0.0,1.0,0.0,1.4204941139300393e+18,0.0,0.0,0.0,1,0.0
3PJ2P,1.4169308428536586e+18,0.0,0.0,2.0,0.0,1.4169148543596667e+18,0.0,1.4169265964520858e+18,0.0,1,0.0
3PeaksTrading,5.703642987986555e+18,8.0,6.0,48.0,0.0,5.703642987986555e+18,0.0,0.0,0.0,4,0.0
3TriggersTrader,1.4380957439113503e+18,0.0,0.0,0.0,0.0,1.4380957439113503e+18,0.0,0.0,1.0,1,100.0
3aliyon,1.4165570589761004e+18,0.0,0.0,0.0,0.0,1.4165565778263e+18,0.0,1.4165565778263e+18,0.0,1,0.0
3ruletrading,1.4313741704582554e+18,0.0,2.0,0.0,0.0,1.4313741704582554e+18,0.0,0.0,0.0,1,0.0
4CupsofT,1.41249984638933e+18,0.0,0.0,0.0,0.0,1.41249984638933e+18,0.0,0.0,0.0,1,0.0
4Profit,1.4204562730536387e+18,0.0,0.0,0.0,0.0,1.4204562730536387e+18,0.0,0.0,0.0,1,0.0
4bright_future,1.4110190283579597e+18,0.0,2.0,6.0,1.0,1.4110185085326991e+18,0.0,1.4110185085326991e+18,0.0,1,0.0
4ki4,5.690893753831002e+18,2.0,20.0,65.0,2.0,5.690858176779776e+18,0.0,1.4204566251905556e+18,0.0,4,0.0
4winstonw,1.410597930549973e+18,0.0,0.0,1.0,0.0,1.410597930549973e+18,0.0,0.0,0.0,1,0.0
50_ig,1.4109587728858563e+18,0.0,0.0,0.0,0.0,1.4109587728858563e+18,0.0,0.0,0.0,1,0.0
5BIue,1.4291383716670136e+18,1.0,1.0,2.0,0.0,1.4291383716670136e+18,0.0,0.0,0.0,1,0.0
5K18min,1.4259629387797668e+18,1.0,0.0,2.0,0.0,1.4259623709212221e+18,0.0,1.425962370921222e+18,0.0,1,0.0
5thInvest,4.247894561101611e+18,0.0,0.0,0.0,0.0,4.2478942024926413e+18,0.0,1.4150169709157048e+18,1.0,3,33.33333333333333
619SD_Rick2,7.090253705222119e+18,2.0,0.0,12.0,0.0,7.09012239572464e+18,0.0,7.09012239572464e+18,0.0,5,0.0
69btc420,1.4126079694186783e+18,0.0,0.0,3.0,0.0,1.4126079694186783e+18,0.0,0.0,0.0,1,0.0
6and21,1.4111450833537188e+18,0.0,0.0,0.0,0.0,1.4111450833537188e+18,0.0,0.0,0.0,1,0.0
7777_youngmoney,1.4306027632186532e+18,1.0,0.0,3.0,0.0,1.4306027632186532e+18,0.0,0.0,0.0,1,0.0
7Innovator,1.4204139045393326e+18,0.0,0.0,7.0,0.0,1.4204139045393326e+18,0.0,0.0,0.0,1,0.0
7StarMike,9.96963424023155e+18,12.0,2.0,46.0,1.0,9.96963424023155e+18,0.0,0.0,1.0,7,14.285714285714285
9Joe9,4.288980580064002e+18,0.0,0.0,0.0,0.0,4.288980580064002e+18,0.0,0.0,0.0,3,0.0
9to5investing,2.830426653751857e+18,2.0,0.0,3.0,0.0,2.830426653751857e+18,0.0,0.0,0.0,2,0.0
A2_Trading,1.4301690345453773e+18,0.0,0.0,0.0,0.0,1.4301690345453773e+18,0.0,0.0,0.0,1,0.0
A7MOODD,1.4362227848631542e+18,0.0,1.0,1.0,0.0,1.4362227848631542e+18,0.0,0.0,0.0,1,0.0
AA_Rick_Sanchez,1.4234700290524488e+18,0.0,0.0,0.0,0.0,1.4234695312179937e+18,0.0,1.4234695312179937e+18,0.0,1,0.0
AArchurros,1.4321710838939853e+18,1.0,0.0,2.0,0.0,1.4321710838939853e+18,0.0,0.0,0.0,1,0.0
AAstroTrader,1.412228174088446e+18,0.0,0.0,0.0,0.0,1.412228174088446e+18,0.0,0.0,0.0,1,0.0
ABMHarbi,1.4396358643725148e+18,0.0,0.0,0.0,0.0,1.4396358643725148e+18,0.0,0.0,0.0,1,0.0
ABTradess,1.4248543694350172e+18,1.0,0.0,0.0,0.0,1.4248542368573563e+18,0.0,1.4248542368573563e+18,1.0,1,100.0
ABUELlTO,1.9854799230095008e+19,1.0,0.0,2.0,1.0,1.9854708404269584e+19,0.0,1.7024083388048826e+19,0.0,14,0.0
ABiggzHD,1.2853736799374143e+19,2.0,3.0,40.0,0.0,1.2853736799374143e+19,0.0,0.0,1.0,9,11.11111111111111
ABucks2,1.4283807479209902e+18,0.0,0.0,0.0,0.0,1.4283807479209902e+18,0.0,0.0,0.0,1,0.0
ACMilanMafia,7.079766364930716e+18,0.0,0.0,2.0,0.0,7.079766364930716e+18,0.0,0.0,0.0,5,0.0
AClasstrading,1.4389232416245187e+18,0.0,0.0,1.0,0.0,1.4389232416245187e+18,0.0,0.0,0.0,1,0.0
AFTAlerts,1.1937296704106322e+20,4.0,9.0,36.0,1.0,1.1937296704106322e+20,0.0,0.0,0.0,84,0.0
AGstocks98,7.091714561772478e+18,4.0,1.0,4.0,0.0,7.072064166771261e+18,0.0,5.671552799860888e+18,0.0,5,0.0
AHK1982a,1.4144317287902126e+18,1.0,0.0,0.0,0.0,1.4142607109940593e+18,0.0,1.4142607109940593e+18,0.0,1,0.0
AJBrumley78,2.850699665273123e+18,0.0,0.0,0.0,0.0,2.850699665273123e+18,0.0,0.0,0.0,2,0.0
AJTibayan,1.5678802723715449e+19,2.0,0.0,14.0,0.0,1.5678802723715449e+19,0.0,0.0,1.0,11,9.090909090909092
AJ_ALFAEA,2.8284781900133417e+18,0.0,0.0,0.0,0.0,2.8284781900133417e+18,0.0,0.0,0.0,2,0.0
AK47PFL,1.4348199985732813e+18,0.0,1.0,1.0,0.0,1.4348199985732813e+18,0.0,0.0,0.0,1,0.0
ALLINTRADERS1,4.3047647426330296e+18,0.0,0.0,4.0,0.0,4.3047265022281196e+18,0.0,2.873810487369089e+18,0.0,3,0.0
ALSHOOG2017,1.4142803131115643e+18,0.0,0.0,0.0,0.0,1.412079316431745e+18,0.0,1.412079316431745e+18,0.0,1,0.0
AM_Siete,1.4272761138694308e+18,0.0,0.0,0.0,0.0,1.4272749208164147e+18,0.0,1.4272749208164147e+18,0.0,1,0.0
AMacTrades1,1.4172736873011487e+18,0.0,2.0,22.0,0.0,1.4172736873011487e+18,0.0,0.0,1.0,1,100.0
ASSMAN_PTGD,2.830882701944156e+18,0.0,0.0,4.0,1.0,2.8308233629192847e+18,0.0,2.83082648825872e+18,0.0,2,0.0
AS_Investing,1.4377512773169357e+18,0.0,0.0,3.0,0.0,1.4377512773169357e+18,0.0,0.0,0.0,1,0.0
ATFinanzascom,8.568604778572341e+18,0.0,0.0,1.0,0.0,8.568604778572341e+18,0.0,0.0,0.0,6,0.0
ATL_EN,2.838580704511406e+18,4.0,8.0,43.0,4.0,2.838580704511406e+18,0.0,0.0,0.0,2,0.0
AUDIOmercados,1.1409175094240817e+19,2.0,4.0,10.0,0.0,1.1409175094240817e+19,0.0,0.0,1.0,8,12.5
AVWAPS,2.85250675846878e+18,1.0,0.0,2.0,0.0,2.85250675846878e+18,0.0,0.0,0.0,2,0.0
AVisionAbstract,1.410280074125906e+18,0.0,0.0,0.0,0.0,1.410280074125906e+18,0.0,0.0,0.0,1,0.0
AZRealtyCO,1.428806603659174e+18,0.0,0.0,0.0,0.0,1.428806603659174e+18,0.0,0.0,0.0,1,0.0
A_Kid_Named_Lee,1.4223034755605996e+18,0.0,1.0,1.0,0.0,1.4223034755605996e+18,0.0,0.0,0.0,1,0.0
A_S_M_Z,2.84225820296942e+18,0.0,0.0,0.0,0.0,2.84225820296942e+18,0.0,0.0,0.0,2,0.0
A_Zouranjian40,1.4128219132866847e+18,0.0,0.0,0.0,0.0,1.4127905132212224e+18,0.0,1.4127905132212224e+18,0.0,1,0.0
AaronKlein10X,5.717298029247848e+18,1.0,8.0,12.0,0.0,5.717298029247848e+18,0.0,0.0,1.0,4,25.0
AbChartt,3.814482647158794e+19,18.0,7.0,11.0,2.0,3.8144825709252215e+19,0.0,1.4128579842004623e+18,0.0,27,0.0
Abdulazizri,1.420366302741508e+18,0.0,0.0,2.0,0.0,1.420366302741508e+18,0.0,0.0,0.0,1,0.0
AbdulelahZ_1990,1.4335158663317832e+18,0.0,0.0,0.0,0.0,1.4335056536712028e+18,0.0,1.4335056536712028e+18,0.0,1,0.0
Abdullah_AL_,8.529183528524091e+18,6.0,4.0,21.0,1.0,8.529183528524091e+18,0.0,0.0,0.0,6,0.0
Abdullah_S_SA,1.4178538159786598e+18,1.0,1.0,2.0,0.0,1.4178538159786598e+18,0.0,0.0,0.0,1,0.0
Abhi_Bing4All,4.2629707074884854e+18,1.0,1.0,2.0,0.0,4.2629196440309105e+18,0.0,2.8431928619872174e+18,1.0,3,33.33333333333333
AbigailGTennis,2.82532494529629e+18,1.0,0.0,2.0,0.0,2.8253058071777853e+18,0.0,1.4152748138206536e+18,1.0,2,50.0
Abishekraju,1.4158627855446548e+18,0.0,0.0,1.0,0.0,1.4158627855446548e+18,0.0,0.0,0.0,1,0.0
Abkon187,1.4125887490165146e+18,0.0,1.0,1.0,0.0,1.4125887490165146e+18,0.0,0.0,0.0,1,0.0
AboodAlobaidi97,1.416101595398361e+18,4.0,0.0,1.0,0.0,1.4159775962491249e+18,0.0,1.4159775962491249e+18,0.0,1,0.0
AbrahamI26,2.840902787014775e+18,0.0,0.0,0.0,1.0,2.840902787014775e+18,0.0,0.0,0.0,2,0.0
Acc0untingNerd,1.4203936650218168e+18,0.0,0.0,0.0,0.0,1.4203936650218168e+18,0.0,0.0,0.0,1,0.0
AcceleronR,2.840925618896949e+18,0.0,1.0,3.0,1.0,2.840925618896949e+18,0.0,0.0,0.0,2,0.0
AcevedoTrades,2.843387656819069e+18,2.0,0.0,2.0,0.0,2.843387656819069e+18,0.0,0.0,0.0,2,0.0
ActionTrading1,8.564211251185078e+18,3.0,0.0,7.0,0.0,8.562562382730654e+18,0.0,4.2798236811209114e+18,0.0,6,0.0
ActivateTrading,1.4221816392584602e+18,0.0,0.0,0.0,0.0,1.4221816392584602e+18,0.0,0.0,1.0,1,100.0
ActiveArk,2.8715599020788695e+18,0.0,1.0,31.0,1.0,2.8715575275617116e+18,0.0,2.8715575275617116e+18,0.0,2,0.0
Adam199631,4.3118249911641825e+18,0.0,0.0,2.0,0.0,4.304945409358557e+18,0.0,4.311808884437242e+18,0.0,3,0.0
AdamPlotkin,2.844056862518493e+18,0.0,0.0,0.0,0.0,2.8437666476273623e+18,0.0,2.8437794486766387e+18,1.0,2,50.0
AdamSliverTrade,1.5606197419379364e+19,5.0,4.0,25.0,1.0,1.5606197419379364e+19,0.0,0.0,1.0,11,9.090909090909092
Adam_Bananaman,5.647082670385508e+18,6.0,0.0,6.0,0.0,5.64677733746944e+18,0.0,5.647013225277317e+18,0.0,4,0.0
AdityaRohilla94,1.4323848837672182e+18,1.0,0.0,0.0,0.0,1.4323551736204943e+18,0.0,1.4323551736204943e+18,0.0,1,0.0
AdmiralRoadCap,1.427426230866006e+18,0.0,0.0,0.0,0.0,1.427426230866006e+18,0.0,0.0,0.0,1,0.0
AdnansArk,1.4377627545767936e+18,2.0,1.0,8.0,1.0,1.4377627545767936e+18,0.0,0.0,0.0,1,0.0
AdvantieTrades,2.865592906539827e+18,0.0,0.0,0.0,0.0,2.86559260773752e+18,0.0,1.4301766796500214e+18,0.0,2,0.0
AerithTrades,1.4178739522993152e+18,1.0,0.0,3.0,0.0,1.4178739522993152e+18,0.0,0.0,0.0,1,0.0
AeroAnalysisTAF,1.410275118950064e+18,0.0,0.0,1.0,1.0,1.410275118950064e+18,0.0,0.0,0.0,1,0.0
Afghanrebel,1.413253585966674e+18,1.0,0.0,2.0,0.0,1.413253585966674e+18,0.0,0.0,0.0,1,0.0
AfrakanEmporium,1.4141570495087944e+18,0.0,2.0,0.0,0.0,1.4141570495087944e+18,0.0,0.0,0.0,1,0.0
AgEx1993,1.4191485405054648e+18,0.0,2.0,1.0,0.0,1.418975372276863e+18,0.0,1.418975372276863e+18,0.0,1,0.0
AgainstHedge,2.838137662834848e+18,0.0,1.0,2.0,0.0,2.838137662834848e+18,0.0,0.0,0.0,2,0.0
AgentMillbarge,1.4222510391688643e+18,0.0,0.0,2.0,0.0,1.4222356709621268e+18,0.0,1.4222356709621268e+18,0.0,1,0.0
AggregateVolume,1.4178364607413166e+18,0.0,0.0,0.0,0.0,1.4178364607413166e+18,0.0,0.0,0.0,1,0.0
AglowStockNews,8.50270577636316e+18,0.0,0.0,3.0,0.0,8.50270577636316e+18,0.0,0.0,1.0,6,16.666666666666664
AieraAlerts,5.261457254384715e+19,0.0,0.0,0.0,0.0,5.261457254384715e+19,0.0,0.0,10.0,37,27.027027027027028
AirPipe02,1.43785880451174e+18,0.0,0.0,0.0,0.0,1.43785880451174e+18,0.0,0.0,0.0,1,0.0
AirdrakeTrades,1.4225454723009864e+18,1.0,2.0,5.0,0.0,1.4225454723009864e+18,0.0,0.0,0.0,1,0.0
AjTrader7,1.2750046535509463e+19,7.0,1.0,88.0,1.0,1.2750046535509463e+19,0.0,0.0,2.0,9,22.22222222222222
AjithKu65,2.5502526926427747e+20,6.0,37.0,69.0,0.0,2.5502526926427747e+20,0.0,0.0,15.0,179,8.379888268156424
AlWrigh99450608,2.8478946180132004e+18,0.0,0.0,0.0,0.0,2.8478946180132004e+18,0.0,0.0,0.0,2,0.0
Aladdin1731,1.420684397125251e+18,1.0,0.0,0.0,0.0,1.420684395913089e+18,0.0,1.420684395913089e+18,0.0,1,0.0
AlanLepore,4.252887730205565e+18,0.0,0.0,4.0,0.0,4.252887730205565e+18,0.0,0.0,0.0,3,0.0
Albert_trades,7.13387614561373e+18,17.0,85.0,544.0,2.0,7.13387614561373e+18,0.0,0.0,0.0,5,0.0
Albertrades,1.4372458470502605e+18,2.0,0.0,3.0,0.0,1.4372458470502605e+18,0.0,0.0,0.0,1,0.0
AleDizz,2.8359267935056527e+18,0.0,0.0,1.0,0.0,2.8359267935056527e+18,0.0,0.0,0.0,2,0.0
Alech789,1.4364221339876147e+18,0.0,0.0,2.0,0.0,1.4364221339876147e+18,0.0,0.0,0.0,1,0.0
AleksDudic01,3.415236485967381e+19,7.0,2.0,7.0,1.0,3.4152017213834592e+19,0.0,1.4138841298217984e+18,4.0,24,16.666666666666664
Aleksandaraz,2.873506985715282e+18,0.0,1.0,0.0,0.0,2.873506985715282e+18,0.0,0.0,0.0,2,0.0
AlertTrade,3.998247663204879e+19,2.0,16.0,13.0,0.0,3.998247663204879e+19,0.0,0.0,1.0,28,3.571428571428571
AlertsCosmic,1.4138740814731756e+18,1.0,1.0,2.0,0.0,1.4138740814731756e+18,0.0,0.0,0.0,1,0.0
AlertsLucky,1.4229308441598157e+18,1.0,0.0,1.0,0.0,1.422929015430656e+18,0.0,1.422929015430656e+18,0.0,1,0.0
AlexAmith6,1.4175015298299494e+18,0.0,0.0,0.0,0.0,1.4174995473838285e+18,0.0,1.4174995473838285e+18,1.0,1,100.0
AlexJ_Castro,1.4254116799118828e+18,0.0,0.0,1.0,0.0,1.4254116799118828e+18,0.0,0.0,0.0,1,0.0
AlexMcClure90,7.09470442371115e+18,4.0,2.0,37.0,0.0,7.094703971867234e+18,0.0,1.4135017976295137e+18,0.0,5,0.0
AlexR83667435,2.857965806798373e+18,0.0,0.0,1.0,0.0,2.857965806798373e+18,0.0,0.0,0.0,2,0.0
Alex_Extruh,1.4314871231362703e+18,0.0,0.0,0.0,0.0,1.4314868870179348e+18,0.0,1.4314868870179348e+18,0.0,1,0.0
Alex_aziii,1.4173875338229391e+18,0.0,0.0,0.0,0.0,1.4173875338229391e+18,0.0,0.0,0.0,1,0.0
Alexey_Boogrow,2.829820506552623e+18,0.0,0.0,0.0,0.0,2.829820506552623e+18,0.0,0.0,0.0,2,0.0
AlexrealtorFl1,1.414709079645483e+19,2.0,0.0,4.0,2.0,1.4147090111072002e+19,0.0,2.822123573218144e+18,0.0,10,0.0
AlexsOptions,2.9860501202390725e+19,48.0,21.0,362.0,2.0,2.985948088936405e+19,0.0,4.284137876612141e+18,0.0,21,0.0
Alexstarcevic1,1.4387471275935908e+18,0.0,0.0,1.0,0.0,1.4387471275935908e+18,0.0,0.0,0.0,1,0.0
Algosarefake,2.823205442244256e+18,0.0,0.0,2.0,0.0,2.8231920255299174e+18,0.0,1.4099719149453066e+18,0.0,2,0.0
Alis0025,1.433464058930471e+18,0.0,0.0,1.0,0.0,1.433464058930471e+18,0.0,0.0,0.0,1,0.0
AllenFO37317233,1.4157028855355187e+18,0.0,0.0,0.0,0.0,1.4157028855355187e+18,0.0,0.0,0.0,1,0.0
Allizon724,1.436777717400277e+18,0.0,0.0,0.0,0.0,1.436777717400277e+18,0.0,0.0,0.0,1,0.0
AlmightiTrader,4.26337360876587e+18,3.0,1.0,2.0,1.0,4.26336659075165e+18,0.0,1.4211205973003674e+18,2.0,3,66.66666666666666
AlphSt_India,2.840793034888282e+18,0.0,0.0,0.0,0.0,2.840793034888282e+18,0.0,0.0,0.0,2,0.0
AlphaInvestor4,5.751590200033227e+18,0.0,0.0,0.0,0.0,5.751590200033227e+18,0.0,0.0,1.0,4,25.0
AlphaTradersinc,1.4234921375392113e+18,1.0,0.0,2.0,0.0,1.4234921375392113e+18,0.0,0.0,0.0,1,0.0
AlphaWCX,2.8724818094436925e+18,0.0,0.0,0.0,1.0,2.8724818094436925e+18,0.0,0.0,0.0,2,0.0
Alpha_Bronze,4.404782986080215e+19,6.0,8.0,90.0,0.0,4.404782986080215e+19,0.0,0.0,8.0,31,25.806451612903224
AlphaseeT,1.4305978208311747e+18,0.0,0.0,0.0,0.0,1.4305978208311747e+18,0.0,0.0,0.0,1,0.0
AltitudeChaz,8.595245662344298e+18,1.0,3.0,50.0,2.0,8.595245662344298e+18,0.0,0.0,0.0,6,0.0
Amdtrades,1.431680385377837e+18,0.0,0.0,10.0,0.0,1.431680385377837e+18,0.0,0.0,0.0,1,0.0
AmericanBanking,2.8512828505412035e+18,0.0,1.0,1.0,0.0,2.8512828505412035e+18,0.0,0.0,0.0,2,0.0
AmigoStrategies,6.55623529445027e+19,4.0,9.0,5.0,0.0,6.556180861755246e+19,0.0,5.72949100007209e+18,2.0,46,4.3478260869565215
AmyJoon_,1.4321648531967304e+18,3.0,0.0,15.0,0.0,1.4321648531967304e+18,0.0,0.0,0.0,1,0.0
AnalisisdeInver,4.25387348959506e+18,1.0,2.0,33.0,0.0,4.25387348959506e+18,0.0,0.0,0.0,3,0.0
AnalystWire,1.4352240253248348e+18,0.0,0.0,0.0,0.0,1.4352240253248348e+18,0.0,0.0,0.0,1,0.0
Analyst_G,8.531229369065447e+18,6.0,5.0,29.0,3.0,8.53122847819948e+18,0.0,1.4331342630928466e+18,1.0,6,16.666666666666664
AndreAceHigh1,1.4175189083119616e+18,0.0,0.0,1.0,0.0,1.417161819202982e+18,0.0,1.417161819202982e+18,0.0,1,0.0
Andresllamoza,1.4173418807533445e+18,0.0,0.0,0.0,0.0,1.4172840371026903e+18,0.0,1.4172840371026903e+18,0.0,1,0.0
AndrewE12360769,1.425192859137872e+18,0.0,0.0,0.0,0.0,1.425192859137872e+18,0.0,0.0,1.0,1,100.0
AndrewHiesinger,1.1367927833406562e+19,1.0,16.0,22.0,0.0,1.1367927833406562e+19,0.0,0.0,2.0,8,25.0
AndyBerman6,1.4352726859788493e+18,0.0,0.0,0.0,0.0,1.4352726859788493e+18,0.0,0.0,0.0,1,0.0
Andy_Dufresne1,1.4178943176586813e+18,0.0,0.0,0.0,0.0,1.417708256227627e+18,0.0,1.417708256227627e+18,1.0,1,100.0
Andykimpro2021,1.433263021418242e+18,0.0,0.0,0.0,0.0,1.433263021418242e+18,0.0,0.0,0.0,1,0.0
Andyultratrail,1.4198459908577075e+18,0.0,0.0,0.0,0.0,1.4198459908577075e+18,0.0,0.0,0.0,1,0.0
Angeltrades3,1.4378387367088824e+18,0.0,0.0,0.0,1.0,1.4378387367088824e+18,0.0,0.0,1.0,1,100.0
AnniesStock,1.4285223962780099e+18,0.0,0.0,0.0,0.0,1.4285223962780099e+18,0.0,0.0,0.0,1,0.0
Anony312,1.421419402872836e+18,1.0,0.0,0.0,0.0,1.4213787465320776e+18,0.0,1.4213787465320776e+18,0.0,1,0.0
Anoptionsuccess,1.427278602970747e+18,0.0,0.0,0.0,0.0,1.427278602970747e+18,0.0,0.0,0.0,1,0.0
Anthony53830859,1.416522485206438e+18,0.0,0.0,0.0,0.0,1.4164819157422776e+18,0.0,1.4164819157422776e+18,0.0,1,0.0
Anthony98684284,1.41051192255497e+18,0.0,0.0,1.0,0.0,1.4101609152621855e+18,0.0,1.410162110949122e+18,0.0,1,0.0
Antoine_G,1.411058393050235e+18,1.0,1.0,6.0,1.0,1.411058393050235e+18,0.0,0.0,0.0,1,0.0
AnyanwuDanny,1.421170533505327e+18,0.0,0.0,0.0,0.0,1.421170533505327e+18,0.0,0.0,0.0,1,0.0
ApexGambit,1.1282753864429146e+19,2.0,1.0,11.0,2.0,1.1282753864429146e+19,0.0,0.0,1.0,8,12.5
ApexOneTrading,1.4192968161689068e+18,1.0,1.0,2.0,1.0,1.4192968161689068e+18,0.0,0.0,0.0,1,0.0
Apex_8Bit,1.4193064811706614e+18,0.0,1.0,2.0,0.0,1.4193064811706614e+18,0.0,0.0,0.0,1,0.0
Apex_WW,5.675055756749799e+18,0.0,0.0,3.0,0.0,5.675055755235693e+18,0.0,2.829372478238642e+18,1.0,4,25.0
AquaVersion2,2.869214327685964e+18,0.0,0.0,0.0,0.0,2.869214327685964e+18,0.0,0.0,0.0,2,0.0
AquaticOTC,1.4276415989391729e+18,0.0,0.0,1.0,0.0,1.4276415989391729e+18,0.0,0.0,0.0,1,0.0
Arab_alchemist,1.4109739461538243e+18,0.0,0.0,0.0,0.0,1.4109739461538243e+18,0.0,0.0,0.0,1,0.0
ArabicWallSt,1.4189145662144102e+18,3.0,3.0,21.0,1.0,1.4189145662144102e+18,0.0,0.0,0.0,1,0.0
ArchegosRisk,1.4157173095875994e+18,1.0,0.0,0.0,0.0,1.4157076361132892e+18,0.0,1.4157167811388826e+18,0.0,1,0.0
Arete_Pigiron,1.4269723689209897e+18,0.0,0.0,0.0,0.0,1.4269723689209897e+18,0.0,0.0,0.0,1,0.0
ArkTickers,4.291107432278827e+18,0.0,1.0,6.0,1.0,4.291107421516165e+18,0.0,2.871532569938907e+18,0.0,3,0.0
ArmaaniAlpha,1.4328624020900946e+18,0.0,5.0,15.0,0.0,1.4328624020900946e+18,0.0,0.0,0.0,1,0.0
AroutinPanosian,1.4304079836624404e+18,0.0,0.0,1.0,0.0,1.4304079836624404e+18,0.0,0.0,0.0,1,0.0
Arpit365,1.2787374684833292e+19,1.0,1.0,13.0,0.0,1.2787374684833292e+19,0.0,0.0,0.0,9,0.0
ArrashZ,1.4276863493693932e+18,0.0,0.0,1.0,0.0,1.4276863493693932e+18,0.0,0.0,0.0,1,0.0
Arshahannn,1.4132544404009656e+18,0.0,0.0,0.0,0.0,1.4132544404009656e+18,0.0,0.0,0.0,1,0.0
Arvinborgg,1.439056607351087e+18,0.0,0.0,0.0,0.0,1.439056607351087e+18,0.0,0.0,0.0,1,0.0
AskMichaelScott,4.28452136096274e+18,0.0,0.0,1.0,0.0,4.28452136096274e+18,0.0,0.0,0.0,3,0.0
AstrayReflecti1,1.4151609977870787e+18,0.0,0.0,1.0,0.0,1.4149704386151752e+18,0.0,1.4149704386151752e+18,0.0,1,0.0
Ath3naN,1.439216525680939e+18,0.0,0.0,0.0,0.0,1.4392165228749332e+18,0.0,1.4392165228749332e+18,0.0,1,0.0
Athenia_IA,2.855340993118253e+18,0.0,0.0,0.0,0.0,2.855340993118253e+18,0.0,0.0,1.0,2,50.0
Atypical_CA,1.4274089986559468e+18,1.0,0.0,3.0,0.0,1.427305747268784e+18,0.0,1.427305747268784e+18,0.0,1,0.0
AurumStock,5.750193854315409e+18,0.0,0.0,0.0,0.0,5.750193854315409e+18,0.0,0.0,0.0,4,0.0
